id,name,name_upper,neighbourhood_group,price
62925,Beautiful Landmarked Duplex,BEAUTIFUL LANDMARKED DUPLEX,Brooklyn,285
63299,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,BROOKLYN > GUEST ROOM W/ QUEEN BED IN WILLIAMSBURG,Brooklyn,59
63320,D Private Che@p Room 2 Explore NYC,D PRIVATE CHE@P ROOM 2 EXPLORE NYC,Staten Island,36
63360,Safe cute near subway& Manhattan NY NY retro style,SAFE CUTE NEAR SUBWAY& MANHATTAN NY NY RETRO STYLE,Queens,99
63546,Large and Cozy Private Bedroom,LARGE AND COZY PRIVATE BEDROOM,Brooklyn,39
63573,Small tidy bedroom in duplex,SMALL TIDY BEDROOM IN DUPLEX,Brooklyn,60
63588,LL3,LL3,Bronx,90
63610,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,DOMINIQUE'S NY MINI EFFICIENCY* WIFI*METRO*QUIET,Bronx,105
63657,"Private, Large & Sunny Top Floor Apt  w/W&D","PRIVATE, LARGE & SUNNY TOP FLOOR APT  W/W&D",Brooklyn,135
63693,Cottage in the Village,COTTAGE IN THE VILLAGE,Manhattan,390
63719,BEDROOM1 FOR RENT 10min from Manhan,BEDROOM1 FOR RENT 10MIN FROM MANHAN,Brooklyn,70
63913,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM","HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",Manhattan,75
64000,Williamsburg near soho. / loftbed,WILLIAMSBURG NEAR SOHO. / LOFTBED,Brooklyn,60
64015,Prime East Village 1 Bedroom,PRIME EAST VILLAGE 1 BEDROOM,Manhattan,200
64107,BROOKLYN  STUDIO APARTMENT,BROOKLYN  STUDIO APARTMENT,Brooklyn,100
64277,BEDROOM2 FOR RENT  10min from Manh,BEDROOM2 FOR RENT  10MIN FROM MANH,Brooklyn,70
64314,cozy bedroom in lovely garden apt,COZY BEDROOM IN LOVELY GARDEN APT,Brooklyn,110
64365,Crown Heights Garden Apt.,CROWN HEIGHTS GARDEN APT.,Brooklyn,60
64707,Amazing  Sunny & Breezy Home In the Heart of  NYC,AMAZING  SUNNY & BREEZY HOME IN THE HEART OF  NYC,Manhattan,90
64837,ENJOY Downtown NYC!!,ENJOY DOWNTOWN NYC!!,Manhattan,68
65019,Charming UWS Treehouse Apt,CHARMING UWS TREEHOUSE APT,Manhattan,115
65268,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,SHARE A HOME - $75 FOR 1 BDRM/++ FOR 2 - BROOKLYN,Brooklyn,75
65556,"Room in S3rd/Bedford, Williamsburg","ROOM IN S3RD/BEDFORD, WILLIAMSBURG",Brooklyn,60
65562,CHARMING EAST VILLAGE 2 (or 1) BR,CHARMING EAST VILLAGE 2 (OR 1) BR,Manhattan,129
65615,Farmhouse Apartment in Williamsburg,FARMHOUSE APARTMENT IN WILLIAMSBURG,Brooklyn,130
65660,Bright+Spacious Williamsburg Abode!,BRIGHT+SPACIOUS WILLIAMSBURG ABODE!,Brooklyn,95
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt","SUITE SUGAR HILL, HARLEM, PRIVATE RM IN HOSTED APT",Manhattan,75
65834,Beautiful 1 Bedroom Apt Park Slope,BEAUTIFUL 1 BEDROOM APT PARK SLOPE,Brooklyn,175
66008,CHARMING CARROLL GARDENS APT.,CHARMING CARROLL GARDENS APT.,Brooklyn,190
66026,Private Bedroom Brownstone Brooklyn,PRIVATE BEDROOM BROWNSTONE BROOKLYN,Brooklyn,49
66251,East Village Loft with Piano & Patio,EAST VILLAGE LOFT WITH PIANO & PATIO,Manhattan,212
66275,Lower East Side Magic Room,LOWER EAST SIDE MAGIC ROOM,Manhattan,95
66451,**Fantastic Williamsburg Apt**,**FANTASTIC WILLIAMSBURG APT**,Brooklyn,140
66718,West Harlem Home Base - Eco-Apt.,WEST HARLEM HOME BASE - ECO-APT.,Manhattan,135
66741,Charming Garden Apt in Park Slope,CHARMING GARDEN APT IN PARK SLOPE,Brooklyn,150
66974,"Lovely, Modern, Garden Apartment","LOVELY, MODERN, GARDEN APARTMENT",Brooklyn,190
67288,Central Park 1BR sunny condo,CENTRAL PARK 1BR SUNNY CONDO,Manhattan,124
67299,Cozy Garden Apartment  in Williamsburg,COZY GARDEN APARTMENT  IN WILLIAMSBURG,Brooklyn,135
67397,SoHa comfort-by NW Central Park!,SOHA COMFORT-BY NW CENTRAL PARK!,Manhattan,122
68099,Cozy room in Upper West Side,COZY ROOM IN UPPER WEST SIDE,Manhattan,109
68305,Cozy Private Room in Apartment,COZY PRIVATE ROOM IN APARTMENT,Manhattan,85
68403,The Cozy Brownstone Inn (discount)!,THE COZY BROWNSTONE INN (DISCOUNT)!,Brooklyn,145
68735,Prewar Penthouse w Private Terrace,PREWAR PENTHOUSE W PRIVATE TERRACE,Manhattan,195
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,DESIGNER 2.5 BR LOFT IN CARROLL GARDENS BY SUBWAY,Brooklyn,250
68900,Bright Beautiful Brooklyn,BRIGHT BEAUTIFUL BROOKLYN,Brooklyn,125
68974,Unique spacious loft on the Bowery,UNIQUE SPACIOUS LOFT ON THE BOWERY,Manhattan,575
69894,"Nice renovated apt, prime location!","NICE RENOVATED APT, PRIME LOCATION!",Manhattan,150
69921,Brooklyn Writer's Nook,BROOKLYN WRITER'S NOOK,Brooklyn,70
70095,Private Bedroom in Large NYC Apartment,PRIVATE BEDROOM IN LARGE NYC APARTMENT,Manhattan,90
70128,"Large, Sunny Room East Village NYC","LARGE, SUNNY ROOM EAST VILLAGE NYC",Manhattan,65
70609,Great Large 3 BR/2 Bath Duplex with Private Patio!,GREAT LARGE 3 BR/2 BATH DUPLEX WITH PRIVATE PATIO!,Manhattan,500
71010,All That Jazz. Uptown style on Sugar Hill.,ALL THAT JAZZ. UPTOWN STYLE ON SUGAR HILL.,Manhattan,250
71248,Bright and lovely 1 bdrm apt in LES,BRIGHT AND LOVELY 1 BDRM APT IN LES,Manhattan,125
71366,Beautiful One Bed West Village - 4 Month Special,BEAUTIFUL ONE BED WEST VILLAGE - 4 MONTH SPECIAL,Manhattan,200
71384,Gigantic Private Brooklyn Loft!,GIGANTIC PRIVATE BROOKLYN LOFT!,Brooklyn,229
71812,Condo Apartment with laundry in unit,CONDO APARTMENT WITH LAUNDRY IN UNIT,Bronx,90
72190,1BR: See Central Park from Terrace!,1BR: SEE CENTRAL PARK FROM TERRACE!,Manhattan,110
72265,Private room in cozy Greenpoint,PRIVATE ROOM IN COZY GREENPOINT,Brooklyn,59
74073,Food & Music Dream Apartment in Williamsburg,FOOD & MUSIC DREAM APARTMENT IN WILLIAMSBURG,Brooklyn,195
74240,French Garden cottage off Bedford,FRENCH GARDEN COTTAGE OFF BEDFORD,Brooklyn,169
74333,Alcove Studio w/ outdoor Patio Deck,ALCOVE STUDIO W/ OUTDOOR PATIO DECK,Manhattan,113
74404,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,LUXURY 3 BED/ 2 BATH APT IN HARLEM W/ TERRACE,Manhattan,250
74680,One Bedroom Mini studio - Free WIFI,ONE BEDROOM MINI STUDIO - FREE WIFI,Queens,115
74860,"Sunlit and Cozy Williamsburg/Greenpoint, Brooklyn","SUNLIT AND COZY WILLIAMSBURG/GREENPOINT, BROOKLYN",Brooklyn,55
75193,BROOKLYN > Guest Room w/ King Bed in Williamsburg,BROOKLYN > GUEST ROOM W/ KING BED IN WILLIAMSBURG,Brooklyn,69
75635,Bright Cozy Chinatown Studio Apt.,BRIGHT COZY CHINATOWN STUDIO APT.,Manhattan,150
76761,Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm,EVELAND THE PLACE TO STAY & ENJOY A 5-⭐️ 2BDRM,Brooklyn,169
77765,Superior @ Box House,SUPERIOR @ BOX HOUSE,Brooklyn,179
77936,Hells Kitchen Garden of Eden,HELLS KITCHEN GARDEN OF EDEN,Manhattan,150
78919,"Historic House Boerum Hill, BK, NYC","HISTORIC HOUSE BOERUM HILL, BK, NYC",Brooklyn,135
79067,Lovely 3 bedroom in Italianate Brownstone w/garden,LOVELY 3 BEDROOM IN ITALIANATE BROWNSTONE W/GARDEN,Brooklyn,350
79782,"Williamsburg HUGE, PRIVATE BATH - Next to Train!","WILLIAMSBURG HUGE, PRIVATE BATH - NEXT TO TRAIN!",Brooklyn,120
80493,Cozy room in East Village with AC,COZY ROOM IN EAST VILLAGE WITH AC,Manhattan,71
80684,Duplex w/ Terrace @ Box House Hotel,DUPLEX W/ TERRACE @ BOX HOUSE HOTEL,Brooklyn,349
80700,Loft w/ Terrace @ Box House Hotel,LOFT W/ TERRACE @ BOX HOUSE HOTEL,Brooklyn,349
80924,Spacious 3 Bedroom Duplex in Park Slope,SPACIOUS 3 BEDROOM DUPLEX IN PARK SLOPE,Brooklyn,165
81739,Loft w/ Terrace @ Box House Hotel,LOFT W/ TERRACE @ BOX HOUSE HOTEL,Brooklyn,249
82549,Columbia Castle in Brooklyn Heights,COLUMBIA CASTLE IN BROOKLYN HEIGHTS,Brooklyn,100
82550,Columbia Castle 2 BR,COLUMBIA CASTLE 2 BR,Brooklyn,200
82638,"Charming Artist's Flat, East Village","CHARMING ARTIST'S FLAT, EAST VILLAGE",Manhattan,169
82928,BEAUTIFUL 2 BEDROOM APARTMENT,BEAUTIFUL 2 BEDROOM APARTMENT,Brooklyn,185
83243,Brooklyn Cove Studio Apt w/ Garden!!,BROOKLYN COVE STUDIO APT W/ GARDEN!!,Brooklyn,65
83446,"Ft. Greene garden gem, large and convenient","FT. GREENE GARDEN GEM, LARGE AND CONVENIENT",Brooklyn,130
83722,Williamsburg penthouse with private roof cabana,WILLIAMSBURG PENTHOUSE WITH PRIVATE ROOF CABANA,Brooklyn,199
83847,East Village Designer's 1-BR APT,EAST VILLAGE DESIGNER'S 1-BR APT,Manhattan,225
84010,Superior @ Box House,SUPERIOR @ BOX HOUSE,Brooklyn,179
84059,So Much Room in Brooklyn,SO MUCH ROOM IN BROOKLYN,Brooklyn,150
84659,Large Studio--Heart of East Village,LARGE STUDIO--HEART OF EAST VILLAGE,Manhattan,139
84905,Huge.Bright.Clean.Safe. Private Room,HUGE.BRIGHT.CLEAN.SAFE. PRIVATE ROOM,Manhattan,95
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,GARDEN 1BR/1BA BROWNSTONE APT - 2 BLOCKS TO SUBWAY,Brooklyn,79
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,Manhattan,150
89427,The Brooklyn Waverly,THE BROOKLYN WAVERLY,Brooklyn,650
89621,"WONDERFUL, COMFORTABLE STUDIO","WONDERFUL, COMFORTABLE STUDIO",Brooklyn,90
93313,MAISON DES SIRENES 2,MAISON DES SIRENES 2,Brooklyn,120
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2","MODERN, SAFE, CLEAN, BRIGHT ROOM IN ASTORIA FOR 2",Queens,80
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,Brooklyn,100
94477,The Vernon On Greene,THE VERNON ON GREENE,Brooklyn,175
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt","BEAUTIFUL, BRIGHT’S, WARM & SPACIOUS 1.5BR APT",Brooklyn,120
95747,Lovely 1BR in Tree-lined WBurg,LOVELY 1BR IN TREE-LINED WBURG,Brooklyn,140
95883,Spacious Loft in Clinton Hill,SPACIOUS LOFT IN CLINTON HILL,Brooklyn,200
96471,"The Brooklyn Waverly, One Bedroom","THE BROOKLYN WAVERLY, ONE BEDROOM",Brooklyn,165
98330,LOVELY APARTMENT IN THE HEART OF NY,LOVELY APARTMENT IN THE HEART OF NY,Manhattan,125
98663,Groovy NYC Chelsea Pad,GROOVY NYC CHELSEA PAD,Manhattan,130
99070,Comfortable Cozy Space in El Barrio,COMFORTABLE COZY SPACE IN EL BARRIO,Manhattan,65
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,SUNNY BKLYN JEWEL  FORT GREENE JULY  - AUG 2019,Brooklyn,123
100002,"MANHATTAN Neat, Nice, Bright ROOM","MANHATTAN NEAT, NICE, BRIGHT ROOM",Manhattan,67
100184,Bienvenue,BIENVENUE,Queens,50
100186,Large Brand New Park Slope 1BR,LARGE BRAND NEW PARK SLOPE 1BR,Brooklyn,130
101053,Colorful Artistic Williamsburg Apt,COLORFUL ARTISTIC WILLIAMSBURG APT,Brooklyn,100
102995,UWS Brownstone Near Central Park,UWS BROWNSTONE NEAR CENTRAL PARK,Manhattan,212
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,ARTSY TOPFLOOR APT IN PRIME BEDFORD WILLIAMSBURG,Brooklyn,190
103311,2 BR w/ Terrace @ Box House Hotel,2 BR W/ TERRACE @ BOX HOUSE HOTEL,Brooklyn,599
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,BOHEMIAN EAST VILLAGE 2 BED HAVEN,Manhattan,249
105469,Oceanfront Apartment in Rockaway,OCEANFRONT APARTMENT IN ROCKAWAY,Queens,70
105510,Private 1-Bedroom Apt in Townhouse,PRIVATE 1-BEDROOM APT IN TOWNHOUSE,Brooklyn,100
106363,Bright Room With A Great River View,BRIGHT ROOM WITH A GREAT RIVER VIEW,Manhattan,60
106647,Tree lined block modern apartment,TREE LINED BLOCK MODERN APARTMENT,Brooklyn,135
107630,Sweet Historic Greenpoint Duplex,SWEET HISTORIC GREENPOINT DUPLEX,Brooklyn,175
107895,Riverside Charm with Fire Place,RIVERSIDE CHARM WITH FIRE PLACE,Manhattan,120
110739,"Very Central, Nomad/Chelsea Loft Studio","VERY CENTRAL, NOMAD/CHELSEA LOFT STUDIO",Manhattan,169
112100,Sunny 3BR Apt Ideal for Family  ,SUNNY 3BR APT IDEAL FOR FAMILY  ,Brooklyn,165
112304,Cozy Private Room in West Harlem!,COZY PRIVATE ROOM IN WEST HARLEM!,Manhattan,90
112359,UES Quiet & Spacious 1 bdrm for 4,UES QUIET & SPACIOUS 1 BDRM FOR 4,Manhattan,225
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,ALL ABOUT A VERY COMFORTABLE ROOM..,Brooklyn,95
113265,Brooklyn- Crown Heights Garden Apt.,BROOKLYN- CROWN HEIGHTS GARDEN APT.,Brooklyn,55
113945,Cozy room in Time Square!,COZY ROOM IN TIME SQUARE!,Manhattan,85
114123,Large Park Slope Townhouse Duplex,LARGE PARK SLOPE TOWNHOUSE DUPLEX,Brooklyn,199
114229,Lower East Side 2 Bedroom Apt,LOWER EAST SIDE 2 BEDROOM APT,Manhattan,211
114969,"Manhattan Studio, Perfect Location","MANHATTAN STUDIO, PERFECT LOCATION",Manhattan,145
115535,Sun-Drenched Hamilton Hts Jewel   ,SUN-DRENCHED HAMILTON HTS JEWEL   ,Manhattan,65
115678,Your Stunning Vacation Apartment!,YOUR STUNNING VACATION APARTMENT!,Manhattan,99
115748,1 BDRM Apt-Weekend Sublease,1 BDRM APT-WEEKEND SUBLEASE,Queens,110
116940,ROOM WITH A  KITCHENETTE,ROOM WITH A  KITCHENETTE,Brooklyn,80
117425,"Conveniently Located, Sunny Brooklyn Heights!","CONVENIENTLY LOCATED, SUNNY BROOKLYN HEIGHTS!",Brooklyn,150
118061,Style in Stuyvesant Heights,STYLE IN STUYVESANT HEIGHTS,Brooklyn,110
118430,Heart of Meatpacking & Chelsea,HEART OF MEATPACKING & CHELSEA,Manhattan,290
118680,Spacious East Village apt near it all,SPACIOUS EAST VILLAGE APT NEAR IT ALL,Manhattan,87
120362,Williamsburg apartment right by the subway,WILLIAMSBURG APARTMENT RIGHT BY THE SUBWAY,Brooklyn,190
121687,Spacious Brooklyn Loft - 2 Bedroom,SPACIOUS BROOKLYN LOFT - 2 BEDROOM,Brooklyn,200
121861,"Park Slope Apt:, Spacious 2 bedroom","PARK SLOPE APT:, SPACIOUS 2 BEDROOM",Brooklyn,165
123784,NYC Studio for Rent in Townhouse,NYC STUDIO FOR RENT IN TOWNHOUSE,Manhattan,110
125053,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,⚡QUIET GEM W/ROOF DECK ON NY'S HOTTEST STREET⚡,Manhattan,395
125163,Authentic New York City Living ,AUTHENTIC NEW YORK CITY LIVING ,Brooklyn,99
125594,SUPER BIG AND COZY PRIVATE BEDROOM,SUPER BIG AND COZY PRIVATE BEDROOM,Brooklyn,39
126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,☆MASSIVE DUPLEX☆ 2BR & 2BTH EAST VILLAGE 9+ GUESTS,Manhattan,189
126816,Gorgeous Upper West Side Apartment,GORGEOUS UPPER WEST SIDE APARTMENT,Manhattan,85
127387,"Luxe, Spacious 2BR 2BA Nr Trains","LUXE, SPACIOUS 2BR 2BA NR TRAINS",Brooklyn,260
128975,City Room - Street View Apt,CITY ROOM - STREET VIEW APT,Manhattan,122
131154,Cozy and Bright One Bedroom in BK,COZY AND BRIGHT ONE BEDROOM IN BK,Brooklyn,165
132516,Forest Hills Apt minutes to midtown Manhattan,FOREST HILLS APT MINUTES TO MIDTOWN MANHATTAN,Queens,97
132570,Spacious West Village 1 b/room King,SPACIOUS WEST VILLAGE 1 B/ROOM KING,Manhattan,170
132695,Perfect Williamsburg Summer Haven,PERFECT WILLIAMSBURG SUMMER HAVEN,Brooklyn,125
133025,Midtown cozy convenient,MIDTOWN COZY CONVENIENT,Manhattan,130
134934,Prime Williamsburg Apartment,PRIME WILLIAMSBURG APARTMENT,Brooklyn,225
135393,"Private, spacious room in Brooklyn","PRIVATE, SPACIOUS ROOM IN BROOKLYN",Brooklyn,50
135465,Garden apartment close to Manhattan,GARDEN APARTMENT CLOSE TO MANHATTAN,Brooklyn,170
135706,The Ground Studio - West Side,THE GROUND STUDIO - WEST SIDE,Manhattan,132
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,STUNNING ARTY 3200SF 3FLR+3BR TOWNHOME W/TERRACE,Brooklyn,250
138216,Sunny and Spacious Designer's Home,SUNNY AND SPACIOUS DESIGNER'S HOME,Brooklyn,141
139624,"Spacious,Sunny, private one bedroom","SPACIOUS,SUNNY, PRIVATE ONE BEDROOM",Brooklyn,64
140133,Truly Amazing Oasis In The City,TRULY AMAZING OASIS IN THE CITY,Brooklyn,249
140425,Holiday Time in NY - Oh My!!,HOLIDAY TIME IN NY - OH MY!!,Brooklyn,79
140973,"East Village, King-Sized, Charmer","EAST VILLAGE, KING-SIZED, CHARMER",Manhattan,185
141154,Affordable Furnished Apartment,AFFORDABLE FURNISHED APARTMENT,Brooklyn,120
141335,Architect's Brownstone,ARCHITECT'S BROWNSTONE,Brooklyn,495
141890,LUXURY SOHO 2 Bedroom Apt ,LUXURY SOHO 2 BEDROOM APT ,Manhattan,375
141984,Charming Nolita Apartment!!,CHARMING NOLITA APARTMENT!!,Manhattan,175
142069,"EAST VILLAGE STUDIO, sunny & quiet","EAST VILLAGE STUDIO, SUNNY & QUIET",Manhattan,150
144087,LUXURY OF THE HORIZON,LUXURY OF THE HORIZON,Manhattan,259
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,1 BDRM IN 4 BDRM DUPELX/ROOF DECK,Manhattan,96
145064,The Heart of Prime Williamsburg,THE HEART OF PRIME WILLIAMSBURG,Brooklyn,145
145188,Parisian apartment in Chelsea,PARISIAN APARTMENT IN CHELSEA,Manhattan,200
145994,Cozy 2 Bedroom with Private Garden,COZY 2 BEDROOM WITH PRIVATE GARDEN,Manhattan,95
146754,Three-bedroom house in a quiet neighborhood,THREE-BEDROOM HOUSE IN A QUIET NEIGHBORHOOD,Brooklyn,250
147586,Beautiful Duplex w/Private Garden,BEAUTIFUL DUPLEX W/PRIVATE GARDEN,Manhattan,295
148201,NYC - Sunny Greenwich Village 1br,NYC - SUNNY GREENWICH VILLAGE 1BR,Manhattan,175
148259,Garage Designer Loft,GARAGE DESIGNER LOFT,Brooklyn,451
148825,Best City Area Columbia U Upper West Side C Park,BEST CITY AREA COLUMBIA U UPPER WEST SIDE C PARK,Manhattan,165
149287,Your own apartment off Park Avenue,YOUR OWN APARTMENT OFF PARK AVENUE,Manhattan,250
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,ARTSY 1 BEDROOM APT. 20 MIN TO 42ND GRAND CENTRAL!,Bronx,77
150804,Lower East Side 2 Bed Apt.,LOWER EAST SIDE 2 BED APT.,Manhattan,250
151199,Astoria-Private Home NYC-,ASTORIA-PRIVATE HOME NYC-,Queens,129
151478,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.","BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",Brooklyn,98
152071,Park Slope Apartment,PARK SLOPE APARTMENT,Brooklyn,150
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,CHARMING PRIVATE BEDROOM EAST VILLAGE,Manhattan,95
152259,City Room - Semi Private Bedroom,CITY ROOM - SEMI PRIVATE BEDROOM,Manhattan,55
152263,Cozy apartment in a brownstone,COZY APARTMENT IN A BROWNSTONE,Manhattan,300
152520,Female Only Clean15min to Manhattan,FEMALE ONLY CLEAN15MIN TO MANHATTAN,Queens,42
153405,Greenpoint Spacious Loft,GREENPOINT SPACIOUS LOFT,Brooklyn,125
153780,Private E. Village Townhouse Stay,PRIVATE E. VILLAGE TOWNHOUSE STAY,Manhattan,175
154934,Harlem/Hamilton Heights Cozy Room,HARLEM/HAMILTON HEIGHTS COZY ROOM,Manhattan,75
155296,Incredible Prime Williamsburg Loft!,INCREDIBLE PRIME WILLIAMSBURG LOFT!,Brooklyn,255
157673,Large  Loft Style  Studio  Space,LARGE  LOFT STYLE  STUDIO  SPACE,Brooklyn,72
158061,Hancock Town House!-Stuyvesant Mews,HANCOCK TOWN HOUSE!-STUYVESANT MEWS,Brooklyn,165
158176,Entire Apt in Heart of Williamsburg,ENTIRE APT IN HEART OF WILLIAMSBURG,Brooklyn,165
158290,Clinton Hill + Free Coffee = #smile,CLINTON HILL + FREE COFFEE = #SMILE,Brooklyn,75
158913,"Nice, cozy, neat apt Greenpoint,BK","NICE, COZY, NEAT APT GREENPOINT,BK",Brooklyn,130
158955,PRIVATE and SUNNY Williamsburg Apt!,PRIVATE AND SUNNY WILLIAMSBURG APT!,Brooklyn,139
159749,Purple Room for 2/3 in brownstone $1450 per month,PURPLE ROOM FOR 2/3 IN BROWNSTONE $1450 PER MONTH,Brooklyn,88
159815,Red Room for two in Brownstone for $1355/mo,RED ROOM FOR TWO IN BROWNSTONE FOR $1355/MO,Brooklyn,80
159913,"Chelsea living, 2BR best location","CHELSEA LIVING, 2BR BEST LOCATION",Manhattan,150
160609,LOCATION LOCATION LOCATION UWS 60's,LOCATION LOCATION LOCATION UWS 60'S,Manhattan,200
160994,In the heart of East Village,IN THE HEART OF EAST VILLAGE,Manhattan,200
161366,Sunny 15min to Manhattan LADY only,SUNNY 15MIN TO MANHATTAN LADY ONLY,Queens,42
161394,Surfer room 15mins to downtown NYC!,SURFER ROOM 15MINS TO DOWNTOWN NYC!,Brooklyn,90
161996,Manhattan Penthouse-Max.12 guests,MANHATTAN PENTHOUSE-MAX.12 GUESTS,Manhattan,295
162493,Prime Williamsburg 3 BR with Deck,PRIME WILLIAMSBURG 3 BR WITH DECK,Brooklyn,450
162508,Beautiful Brooklyn Oasis ,BEAUTIFUL BROOKLYN OASIS ,Brooklyn,130
163627,Blue Room in Awesome Artist's Apartment!,BLUE ROOM IN AWESOME ARTIST'S APARTMENT!,Brooklyn,89
163809,Cool & Spacious Harlem Artist Flat,COOL & SPACIOUS HARLEM ARTIST FLAT,Manhattan,198
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,☆ STUDIO EAST VILLAGE ☆ OWN BATH! ☆ SLEEPS 4 ☆,Manhattan,99
163836,Greenpoint Loft / Le Chez Andrea,GREENPOINT LOFT / LE CHEZ ANDREA,Brooklyn,46
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*","*SOHO: CLEAN, SAFE, PRIVATE, PEACEFUL BEDROOM (A)*",Manhattan,140
165080,Amazing Brownstone in Best Brooklyn,AMAZING BROWNSTONE IN BEST BROOKLYN,Brooklyn,500
165461,Couldn't Be Closer To Columbia Uni2,COULDN'T BE CLOSER TO COLUMBIA UNI2,Manhattan,75
165824,Lady only Curtain-divided room,LADY ONLY CURTAIN-DIVIDED ROOM,Queens,33
166006,Nice Manhattan Apt Near Central Park and Subway,NICE MANHATTAN APT NEAR CENTRAL PARK AND SUBWAY,Manhattan,250
166172,LG Private Room/Family Friendly,LG PRIVATE ROOM/FAMILY FRIENDLY,Brooklyn,60
166541,Spacious Quiet rm - 20mins to Midtown,SPACIOUS QUIET RM - 20MINS TO MIDTOWN,Manhattan,75
166983,"3 BR, Beautiful Brooklyn Duplex","3 BR, BEAUTIFUL BROOKLYN DUPLEX",Brooklyn,350
167013,Spacious modern studio apartment in Manhattan,SPACIOUS MODERN STUDIO APARTMENT IN MANHATTAN,Manhattan,205
167017,Gorgeous Duplex + Garden,GORGEOUS DUPLEX + GARDEN,Brooklyn,219
167222,CBG# 4Tiny room w/ huge window/AC,CBG# 4TINY ROOM W/ HUGE WINDOW/AC,Brooklyn,60
167482,Charming upper west side apartment,CHARMING UPPER WEST SIDE APARTMENT,Manhattan,185
168084,Light-filled East Village Delight,LIGHT-FILLED EAST VILLAGE DELIGHT,Manhattan,190
168123,"Sunny, quiet, legal homelike suite-Pk Slope South","SUNNY, QUIET, LEGAL HOMELIKE SUITE-PK SLOPE SOUTH",Brooklyn,105
168546,Spacious Duplex in Brownstone!,SPACIOUS DUPLEX IN BROWNSTONE!,Manhattan,250
168810,Lovely Vintage Haven—Heart of UWS,LOVELY VINTAGE HAVEN—HEART OF UWS,Manhattan,175
169002,Modern Space in Charming Pre-war,MODERN SPACE IN CHARMING PRE-WAR,Manhattan,65
169152,Warehouse Loft with Garden view,WAREHOUSE LOFT WITH GARDEN VIEW,Brooklyn,75
169306, Affordable & Cozy , AFFORDABLE & COZY ,Bronx,37
169464,Creative Vintage Loft in S. Williamsburg,CREATIVE VINTAGE LOFT IN S. WILLIAMSBURG,Brooklyn,85
169483,Very close to Downtown Awesome Private Apartment,VERY CLOSE TO DOWNTOWN AWESOME PRIVATE APARTMENT,Brooklyn,106
170420,The Happy home!,THE HAPPY HOME!,Manhattan,79
170761,"Fort Greene, Brooklyn: Front Bedroom","FORT GREENE, BROOKLYN: FRONT BEDROOM",Brooklyn,85
171776,Gorgeous 1 bdrm in huge duplex!,GORGEOUS 1 BDRM IN HUGE DUPLEX!,Manhattan,170
172700,"Sunny, cozy room in Lower East Side","SUNNY, COZY ROOM IN LOWER EAST SIDE",Manhattan,115
172870,Large Quiet Bedroom Near Columbia U,LARGE QUIET BEDROOM NEAR COLUMBIA U,Manhattan,89
173072,Cozy Pre-War Harlem Apartment,COZY PRE-WAR HARLEM APARTMENT,Manhattan,49
173151,spacious studio,SPACIOUS STUDIO,Brooklyn,91
173742,"Elegant 2-BR duplex, Union Square","ELEGANT 2-BR DUPLEX, UNION SQUARE",Manhattan,400
174527,Cozy private family home in Bushwick,COZY PRIVATE FAMILY HOME IN BUSHWICK,Brooklyn,150
174966,Luxury 2Bed/2.5Bath Central Park View,LUXURY 2BED/2.5BATH CENTRAL PARK VIEW,Manhattan,2000
176135,Cosy Sunny 1brm in Prospect Heights,COSY SUNNY 1BRM IN PROSPECT HEIGHTS,Brooklyn,97
176653,East Village bedroom w rooftop,EAST VILLAGE BEDROOM W ROOFTOP,Manhattan,100
